2018-03-16 12:02:02,AGU 15/03/2018 - AGU impede que ônus da digitalização de processos seja transferido para partes. #pje #cabellonews https://t.co/WrjdAIri9D
2018-03-16 11:50:47,Geração de boleto para depósito judicial na Justiça do Trabalho pode ser feito através do PJe… https://t.co/X5pUZKM6YU
2018-03-16 11:36:41,TJ RN 15/03/2018 - Processo Eletrônico (PJe) tem tramitação mais rápida no Judiciário. #pje #cabellonews… https://t.co/lmdhuUOW1M
2018-03-16 11:30:54,CNJ 15/03/2018 - Manutenção pode deixar sistemas do CNJ indisponíveis hoje à noite. #pje #cabellonews… https://t.co/4IM7JaKDYA
2018-03-16 10:11:06,vcs acham q sabem oq é teste da paciência pq nunca precisaram peticionar no PJE
2018-03-16 08:48:57,RT @csjt_oficial: 📱 Aplicativo desenvolvido pelo @TRT5Bahia é implantado em todos os Regionais do país e terá novos recursos https://t.co/a…
2018-03-16 02:50:26,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-16 02:30:01,📱 Aplicativo desenvolvido pelo @TRT5Bahia é implantado em todos os Regionais do país e terá novos recursos… https://t.co/X9bLRWt3JF
2018-03-16 02:13:39,RT @csjt_oficial: 🆕 ⚙ Nova ferramenta permite emissão de boleto de depósito judicial diretamente no #PJe ⚙ https://t.co/aRVg2NEXUF https://…
2018-03-16 01:56:03,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-16 01:17:00,você  ainda fode com meu   coração
2018-03-16 01:04:33,TST: Publicação no Diário Eletrônico prevalece sobre intimação via Pje para contagem de prazo recursal. https://t.co/9rT9ahphNq
2018-03-16 00:44:01,@Lucas_pje pq meu amorr
2018-03-16 00:00:23,"@_amandavalverde eu acho projudi muito melhor!! O PJe não é horrível, mas qnd se coloca ao lado de programas como e… https://t.co/MewCh2B9q1"
2018-03-15 23:53:02,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 23:49:37,@belinipatricia Pje sucks. Só não consegue ser pior que PROJUDI.
2018-03-15 23:44:41,"vendo verba trabalhista percebo que eu não só preciso de um curso do PJe Calc, mas também, de um sobre matemática básica"
2018-03-15 23:11:10,Se algum dia eu achei que algum macho me fazia passar muita raiva foi pq eu ainda não conhecia o PJE. Que INFERNO!!!!
2018-03-15 22:40:27,"PJE, como vc me irrita..."
2018-03-15 22:28:04,"caraio não to conseguindo acessar a porra do pje puta merdaDeus me livre de advocacia"
2018-03-15 22:12:43,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 21:58:56,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 20:24:59,RT @TSEjusbr: E o TSE adotou o PJe desde o ano de 2015. 🙂 https://t.co/XUlJwzc7CE
2018-03-15 20:23:47,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 20:09:09,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 20:05:55,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 20:04:44,E o TSE adotou o PJe desde o ano de 2015. 🙂 https://t.co/XUlJwzc7CE
2018-03-15 20:04:33,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 20:03:52,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 20:02:20,RT @CNJ_oficial: 💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico: https://t.co/TEF…
2018-03-15 20:00:39,Processo Judicial Eletrônico #PJe é apresentado em Visconde do Rio Branco. https://t.co/09OCFOWDNY https://t.co/8B1wQ8bKcp
2018-03-15 20:00:01,💻⏩⚖ Processo Judicial Eletrônico (#PJe) tem tramitação 48% mais rápida em comparação com processo físico:… https://t.co/qDZ2vAXYRb
2018-03-15 19:46:31,"O PJe é tão, mas tão ruim que exige que se coloque a Polícia Federal (????) como parte autora na hora de cadastrar uma denúncia."
2018-03-15 19:26:43,"@devrsantos_89 O valor que foi colocado no processo é de R$ 200 milhões:

""...quando, na realidade, busca a sua tra… https://t.co/8DaBEGtJH4"
2018-03-15 18:30:01,"🖥 Conheça o SIF, sistema que permite a emissão de boleto de depósito judicial no #PJe 🖥 https://t.co/aRVg2NEXUF https://t.co/Ay9CZx942l"
2018-03-15 18:29:07,manchete de todos os jornais do país amanhã: “servidor do TRT4 destrói patrimônio público em acesso de raiva causado por sistema PJe”
2018-03-15 16:30:02,🥇 @TRT3imprensa será o primeiro Regional entre os considerados de grande porte a implantar integralmente o #PJe 2.0… https://t.co/XOLHVwZvdV
2018-03-15 15:09:51,RT @csjt_oficial: 🆕 ⚙ Nova ferramenta permite emissão de boleto de depósito judicial diretamente no #PJe ⚙ https://t.co/aRVg2NEXUF https://…
2018-03-15 14:00:33,Processo Eletrônico (PJe) tem tramitação mais rápida no Judiciário  - https://t.co/t9FlfYYeck
2018-03-15 13:44:59,@tjmgoficial PJe é diferente de outros tribunais. Peticionei pedindo habilitação num processo mas não recebi o prot… https://t.co/QHToUp4zKd
2018-03-15 13:40:44,Processo Eletrônico (PJe) tem tramitação mais rápida no Judiciário https://t.co/4b5qtBlcGs
2018-03-15 13:02:44,PJE ME DEIXA LOGAR PORR https://t.co/JF0mvBdrhc
2018-03-15 12:13:58,TRE CE 13/03/2018 - PJe terá 10 novas classes processuais de uso obrigatório no TRE-CE. #pje #cabellonews… https://t.co/dnfrd2wKQM
2018-03-15 12:10:57,TRE MT 14/03/2018 - TRE oferece treinamento do PJe aos advogados; inscrições estão abertas. #pje #cabellonews… https://t.co/pTebQIWAvH
2018-03-15 12:07:03,Processo Eletrônico (PJe) tem tramitação mais rápida no Judiciário https://t.co/yHcdEIfWvZ
2018-03-15 11:53:39,TST 14/03/2018 - Deserção causada por autenticação ilegível em guia de depósito recursal é afastada por Turma do TS… https://t.co/XKdQCSQNS4
2018-03-15 11:50:32,TRT 18 14/03/2018 - Certidão de indisponibilidade – 13/03/2018. #pje #cabellonews https://t.co/U0ni2I4PaB https://t.co/abknx09pDm
2018-03-15 11:48:33,TRT 15 14/03/2018 - Curso promovido pela Escola Judicial apresenta a magistrados e servidores a versão 2.0 do Proce… https://t.co/6sb0OG4szs
2018-03-15 11:41:35,CNJ 15/03/2018 - Processo Eletrônico (PJe) tem tramitação mais rápida no Judiciário. #pje #cabellonews  -… https://t.co/GcdXe3mjzx
2018-03-15 11:38:38,TJ MG 14/03/2018 - PJe é apresentado em Visconde do Rio Branco. #pje #cabellonews https://t.co/8wTaGDHrWb https://t.co/ANJ53BRdPY
2018-03-15 11:34:41,TRT 05 14/03/2018 - Nova versão do PJe: treinamento suspenderá expedientes em algumas unidades do TRT5. #pje… https://t.co/zFQSqZwAJl
2018-03-15 10:14:13,Processo Eletrônico (PJe) tem tramitação mais rápida no Judiciário  https://t.co/bMpxv8UMFA https://t.co/vJmg5gr75U
2018-03-15 07:30:33,Deve está tentando acessar o PJe. https://t.co/YNKmIN3CWP
2018-03-15 02:01:11,RT @csjt_oficial: #PJe 2.0 será implantado em toda justiça trabalhista mineira https://t.co/uCfT252IEB https://t.co/YkLbNUMb5n
2018-03-15 01:33:35,RT @csjt_oficial: #PJe 2.0 será implantado em toda justiça trabalhista mineira https://t.co/uCfT252IEB https://t.co/YkLbNUMb5n
2018-03-15 01:31:15,RT @csjt_oficial: 🆕 ⚙ Nova ferramenta permite emissão de boleto de depósito judicial diretamente no #PJe ⚙ https://t.co/aRVg2NEXUF https://…
2018-03-15 01:13:46,RT @csjt_oficial: 🆕 ⚙ Nova ferramenta permite emissão de boleto de depósito judicial diretamente no #PJe ⚙ https://t.co/aRVg2NEXUF https://…
2018-03-15 01:05:22,RT @csjt_oficial: #PJe 2.0 será implantado em toda justiça trabalhista mineira https://t.co/uCfT252IEB https://t.co/YkLbNUMb5n
2018-03-15 00:41:54,RT @csjt_oficial: 🆕 ⚙ Nova ferramenta permite emissão de boleto de depósito judicial diretamente no #PJe ⚙ https://t.co/aRVg2NEXUF https://…
2018-03-15 00:30:00,🆕 ⚙ Nova ferramenta permite emissão de boleto de depósito judicial diretamente no #PJe ⚙ https://t.co/aRVg2NEXUF https://t.co/v1iIV7Cc1F
2018-03-14 23:00:02,#PJe 2.0 será implantado em toda justiça trabalhista mineira https://t.co/uCfT252IEB https://t.co/YkLbNUMb5n
2018-03-14 20:50:00,"Ser advogado é o máximo sim, vocês já entraram no sistema PJE? É de chorar."
2018-03-14 19:53:16,"Depois de um mês sem PJE, eis que a internet resolve não ajudar você a trabalhar 😒"
2018-03-14 19:37:50,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-14 19:35:00,Turma afasta exigência de apresentação de contestação via PJe antes da audiência - Notícias - TST https://t.co/FFx68WzXT2
2018-03-14 19:18:58,"O TRT 12 (SC) apresentou hoje o novo sistema de cálculo trabalhista ""PJe Calc Cidadão"". A reunião contou com a pres… https://t.co/YqvDq5JZLf"
2018-03-14 18:24:55,"TRE oferece treinamento do PJe aos advogados; inscrições estão abertas
https://t.co/hcSlvTlXLZ https://t.co/u3wFBiyICO"
2018-03-14 18:11:00,hoje essa princesa chamada PJe resolveu funcionar
2018-03-14 17:55:05,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-14 17:46:15,https://t.co/fdO9eAKpLg da comarca de Juara passa a ter PJe para agilizar tramitação de processos
2018-03-14 17:36:21,https://t.co/fdO9eAKpLg da comarca de Juara passa a ter PJe para agilizar tramitação de processos https://t.co/cjUUbPLIGK
2018-03-14 15:16:16,@luisamedeiros O meu também...acho que o mais pesado eh o PJE
2018-03-14 14:37:53,"@luisamedeiros Já cogitei até um MAC, mas se o Windows já dá problema com o PJE, vc imagine o Mac..."
2018-03-14 13:31:09,"Me aconselharam a não reprimir meus sentimentos e expressar tudo que sinto. Então lá vai: eu te ODEIO, PJe!"
2018-03-14 13:27:52,"pra quem nao sabe PJE é nosso sistema de peticionamento eletronico.. super lento, vive dando problema, a gente perd… https://t.co/uLVXUHjLF4"
2018-03-14 13:26:55,amo advogar mas meu deus do ceu corta pra parte q tenho estagiario pra fazer a parte chata.. odeio PJE
